cluster,longitude,latitude,edad,PRECTOTCORR,PAR,arcillas_0-30cm_mean,arena_0-30cm_mean,limo_0-30cm_mean
0,-76.21,3.61,7.1,2.87,135.52,36.9,31.13,31.97
0,-76.3,3.61,7.1,2.87,135.52,39.67,21.73,38.6
0,-76.39,3.27,7.1,2.87,135.52,38.37,21.13,40.53
0,-76.47,3.18,7.1,1.76,135.52,37.17,24.97,37.87
0,-76.29,3.68,7.1,2.87,135.52,39.2,30.37,30.47
0,-76.37,3.82,7.9,5.17,135.52,34.03,25.77,40.2
0,-76.32,3.65,7.9,2.87,135.52,37.23,29.77,33.0
0,-76.39,3.47,7.9,2.87,135.52,40.27,25.17,34.57
0,-76.22,3.63,7.0,2.87,135.52,38.33,29.4,32.3
0,-76.34,3.92,7.1,5.17,135.52,37.23,26.47,36.27
0,-76.24,3.68,7.1,2.87,135.52,37.07,27.2,35.77
0,-76.34,3.25,7.1,1.76,135.52,38.5,22.4,39.1
0,-76.27,3.69,7.9,2.87,135.52,36.07,26.1,37.83
0,-76.35,3.3,7.9,2.87,135.52,41.53,21.37,37.07
0,-76.38,3.77,7.9,5.17,135.52,37.93,21.4,40.63
0,-76.32,3.73,7.9,2.87,135.52,34.7,28.1,37.2
0,-76.34,3.74,7.1,2.87,135.52,36.73,25.33,37.97
0,-76.33,3.28,7.9,2.87,135.52,39.47,25.2,35.3
0,-76.41,3.68,7.1,2.87,135.52,32.67,21.87,45.43
0,-76.22,4.11,7.9,5.17,137.12,41.7,23.03,35.27
0,-76.37,3.84,7.9,5.17,135.52,36.53,24.33,39.1
0,-75.86,4.89,7.9,10.14,134.36,35.23,31.0,33.77
0,-76.23,3.4,7.9,2.87,135.52,34.3,33.4,32.27
0,-76.3,3.68,7.1,2.87,135.52,39.2,30.37,30.47
0,-76.32,3.22,7.9,1.76,135.52,36.37,23.33,40.33
0,-76.39,3.33,7.9,2.87,135.52,39.4,19.8,40.77
0,-76.3,3.68,7.9,2.87,135.52,39.4,31.0,29.63
0,-76.22,3.59,7.9,2.87,135.52,35.1,27.33,37.57
0,-76.39,3.69,7.1,2.87,135.52,37.37,24.23,38.4
0,-76.36,3.89,7.9,5.17,135.52,36.37,27.57,36.1
0,-76.29,3.81,7.9,5.17,135.52,36.5,29.47,34.07
0,-76.29,3.69,7.9,2.87,135.52,36.6,26.37,37.07
0,-76.38,3.77,7.9,5.17,135.52,36.37,21.9,41.7
0,-76.25,3.63,7.9,2.87,135.52,33.83,32.33,33.83
0,-76.36,3.77,7.1,5.17,135.52,36.5,23.43,40.07
0,-76.27,3.59,6.5,0.88,131.27,38.47,31.3,30.23
0,-76.33,3.73,6.6,0.88,131.27,38.33,22.97,38.7
0,-76.33,3.73,6.5,0.88,131.27,38.33,22.97,38.7
0,-76.33,3.73,6.5,0.88,131.27,38.33,22.97,38.7
0,-76.27,3.59,6.5,0.88,131.27,38.47,31.3,30.23
0,-76.33,3.73,6.5,0.88,131.27,38.33,22.97,38.7
0,-76.27,3.59,6.5,0.88,131.27,38.47,31.3,30.23
0,-76.47,3.34,6.5,0.88,131.27,40.93,22.77,36.27
0,-76.47,3.34,6.5,0.88,131.27,40.93,22.77,36.27
0,-76.47,3.34,6.5,0.88,131.27,40.93,22.77,36.27
0,-76.47,3.34,6.6,0.88,131.27,40.93,22.77,36.27
0,-76.27,3.59,6.6,0.88,131.27,38.47,31.3,30.23
0,-76.27,3.25,6.5,0.05,130.3,40.77,23.63,35.63
0,-76.21,4.24,6.5,0.4,134.44,40.77,23.4,35.8
0,-76.21,4.24,6.7,0.4,134.44,40.77,23.4,35.8
0,-76.35,3.76,6.9,0.4,130.3,37.7,24.77,37.53
0,-76.35,3.14,6.5,0.05,130.3,40.1,19.83,40.03
0,-76.35,3.14,6.7,0.05,130.3,40.1,19.83,40.03
0,-76.25,4.01,6.9,0.4,134.44,37.2,34.93,27.87
0,-76.27,3.25,6.7,0.05,130.3,40.77,23.63,35.63
0,-76.08,4.45,6.7,2.07,134.44,36.93,29.6,33.43
0,-76.16,4.28,6.5,2.07,134.44,38.3,24.33,37.4
0,-76.16,4.28,6.5,2.07,134.44,38.3,24.33,37.4
0,-76.27,3.25,6.5,0.05,130.3,40.77,23.63,35.63
0,-76.12,4.35,6.7,2.07,134.44,33.83,26.03,40.13
0,-76.12,4.35,6.5,2.07,134.44,33.83,26.03,40.13
0,-76.12,4.35,6.5,2.07,134.44,33.83,26.03,40.13
0,-76.33,3.32,6.7,0.06,130.3,39.03,25.67,35.33
0,-76.33,3.32,6.5,0.06,130.3,39.03,25.67,35.33
0,-76.33,3.32,6.5,0.06,130.3,39.03,25.67,35.33
0,-76.16,4.28,6.7,2.07,134.44,38.3,24.33,37.4
0,-76.05,4.56,6.7,2.07,137.78,38.33,27.3,34.37
0,-76.05,4.56,6.5,2.07,137.78,38.33,27.3,34.37
0,-76.05,4.56,6.5,2.07,137.78,38.33,27.3,34.37
0,-76.35,3.14,6.5,0.05,130.3,40.1,19.83,40.03
0,-76.53,3.23,6.9,0.05,130.3,38.37,29.83,31.83
0,-76.21,4.24,6.5,0.4,134.44,40.77,23.4,35.8
0,-76.23,4.18,6.9,0.4,134.44,39.43,26.1,34.43
0,-76.05,4.58,6.7,2.07,137.78,35.93,30.2,33.9
0,-76.33,3.16,6.5,0.05,130.3,32.37,27.2,40.47
0,-76.33,3.16,6.5,0.05,130.3,32.37,27.2,40.47
0,-75.87,5.06,6.7,1.81,137.91,39.33,28.67,32.0
0,-76.12,4.43,6.7,2.07,134.44,36.73,26.5,36.77
0,-75.87,5.06,6.5,1.81,137.91,39.33,28.67,32.0
0,-76.31,3.28,6.5,0.06,130.3,38.43,25.57,36.0
0,-76.31,3.28,6.5,0.06,130.3,38.43,25.57,36.0
0,-75.87,5.06,6.5,1.81,137.91,39.33,28.67,32.0
0,-76.3,3.71,6.7,0.06,130.3,36.8,26.67,36.57
0,-76.09,4.32,6.5,2.07,134.44,37.0,25.83,37.23
0,-76.12,4.43,6.5,2.07,134.44,36.73,26.5,36.77
0,-76.08,4.45,6.5,2.07,134.44,36.93,29.6,33.43
0,-76.35,3.71,6.5,0.06,130.3,38.07,23.43,38.5
0,-76.18,4.16,6.5,0.4,134.44,39.4,26.57,34.0
0,-76.2,4.25,6.5,2.07,134.44,36.37,25.37,38.23
0,-76.18,4.16,6.5,0.4,134.44,39.4,26.57,34.0
0,-76.2,4.25,6.5,2.07,134.44,36.37,25.37,38.23
0,-76.2,4.25,6.7,2.07,134.44,36.37,25.37,38.23
0,-76.05,4.58,6.5,2.07,137.78,35.93,30.2,33.9
0,-76.12,4.43,6.5,2.07,134.44,36.73,26.5,36.77
0,-76.07,4.51,6.5,2.07,134.44,36.23,24.83,38.93
0,-76.08,4.45,6.5,2.07,134.44,36.93,29.6,33.43
0,-76.07,4.51,6.5,2.07,134.44,36.23,24.83,38.93
0,-76.3,3.71,6.5,0.06,130.3,36.8,26.67,36.57
0,-76.3,3.71,6.5,0.06,130.3,36.8,26.67,36.57
0,-76.05,4.58,6.5,2.07,137.78,35.93,30.2,33.9
0,-76.08,4.56,6.7,2.07,134.44,39.3,26.4,34.3
0,-75.99,4.6,6.9,2.07,137.78,35.67,31.2,33.1
0,-76.02,4.6,6.7,2.07,137.78,40.63,25.83,33.53
0,-76.13,4.26,6.5,2.07,134.44,36.53,26.27,37.2
0,-76.02,4.6,6.5,2.07,137.78,40.63,25.83,33.53
0,-76.08,4.56,6.5,2.07,134.44,39.3,26.4,34.3
0,-76.31,3.28,6.7,0.06,130.3,38.43,25.57,36.0
0,-76.0,4.61,6.9,2.07,137.78,40.23,27.0,32.77
0,-76.13,4.26,6.5,2.07,134.44,36.53,26.27,37.2
0,-76.07,4.51,6.7,2.07,134.44,36.23,24.83,38.93
0,-76.18,4.16,6.7,0.4,134.44,39.4,26.57,34.0
0,-76.02,4.6,6.5,2.07,137.78,40.63,25.83,33.53
0,-76.08,4.56,6.5,2.07,134.44,39.3,26.4,34.3
0,-76.44,3.2,6.87,0.18,139.33,42.17,20.07,37.7
0,-76.45,3.22,6.87,0.18,139.33,40.07,24.83,35.13
0,-76.34,3.33,6.87,0.65,139.33,38.3,24.13,37.57
0,-76.46,3.18,6.87,0.18,139.33,36.27,24.43,39.27
0,-76.46,3.18,6.87,0.18,139.33,36.0,24.33,39.63
0,-76.27,4.06,6.87,1.81,140.4,38.83,33.1,28.07
0,-76.44,3.18,6.87,0.18,139.33,41.77,20.5,37.73
0,-76.37,3.82,7.0,3.3,136.58,34.03,25.9,40.07
0,-76.09,4.49,7.0,4.05,135.55,34.63,27.83,37.57
0,-76.53,3.3,7.0,2.49,136.58,38.53,25.03,36.47
0,-76.43,3.5,7.0,2.49,136.58,41.63,22.0,36.37
0,-76.43,3.5,7.0,2.49,136.58,41.63,22.0,36.37
0,-76.09,4.49,7.0,4.05,135.55,34.63,27.83,37.57
0,-76.37,3.82,7.0,3.3,136.58,34.03,25.9,40.07
0,-76.53,3.3,7.0,2.49,136.58,38.53,25.03,36.47
0,-76.06,4.32,7.0,4.05,135.55,36.8,27.53,35.7
0,-76.38,3.17,7.0,1.66,136.58,37.7,21.73,40.57
0,-76.38,3.17,7.0,1.66,136.58,37.7,21.73,40.57
0,-76.06,4.32,7.0,4.05,135.55,36.8,27.53,35.7
0,-76.08,4.5,7.0,4.05,135.55,40.77,23.93,35.3
0,-76.37,3.34,7.0,2.49,136.58,37.57,21.1,41.33
0,-76.37,3.34,7.0,2.49,136.58,37.57,21.1,41.33
0,-76.08,4.5,7.0,4.05,135.55,40.77,23.93,35.3
0,-76.45,3.22,5.92,0.55,139.2,40.07,24.83,35.13
0,-76.45,3.22,5.85,0.55,139.2,40.07,24.83,35.13
0,-76.45,3.22,6.21,0.55,139.2,40.07,24.83,35.13
0,-76.44,3.18,6.18,0.55,139.2,41.77,20.5,37.73
0,-76.44,3.18,6.05,0.55,139.2,41.77,20.5,37.73
0,-76.45,3.22,6.35,0.55,139.2,40.07,24.83,35.13
0,-76.45,3.22,6.18,0.55,139.2,40.07,24.83,35.13
0,-76.44,3.18,6.35,0.55,139.2,41.77,20.5,37.73
0,-76.44,3.18,6.21,0.55,139.2,41.77,20.5,37.73
0,-76.45,3.22,6.05,0.55,139.2,40.07,24.83,35.13
0,-76.27,4.06,6.21,2.16,139.49,38.83,33.1,28.07
0,-76.27,4.06,6.35,2.16,139.49,38.83,33.1,28.07
0,-76.44,3.18,5.85,0.55,139.2,41.77,20.5,37.73
0,-76.27,4.06,6.05,2.16,139.49,38.83,33.1,28.07
0,-76.34,3.33,6.18,1.09,139.2,38.3,24.13,37.57
0,-76.34,3.33,6.21,1.09,139.2,38.3,24.13,37.57
0,-76.34,3.33,6.35,1.09,139.2,38.3,24.13,37.57
0,-76.27,4.06,6.18,2.16,139.49,38.83,33.1,28.07
0,-76.34,3.33,6.05,1.09,139.2,38.3,24.13,37.57
0,-76.34,3.33,5.92,1.09,139.2,38.3,24.13,37.57
0,-76.45,3.22,6.15,0.55,139.2,40.07,24.83,35.13
0,-76.34,3.33,6.05,1.09,139.2,38.3,24.13,37.57
0,-76.34,3.33,5.85,1.09,139.2,38.3,24.13,37.57
0,-76.34,3.33,6.15,1.09,139.2,38.3,24.13,37.57
0,-76.34,3.33,6.15,1.09,139.2,38.3,24.13,37.57
0,-76.44,3.18,6.05,0.55,139.2,41.77,20.5,37.73
0,-76.44,3.18,6.15,0.55,139.2,41.77,20.5,37.73
0,-76.44,3.18,6.15,0.55,139.2,41.77,20.5,37.73
0,-76.44,3.18,5.92,0.55,139.2,41.77,20.5,37.73
0,-76.45,3.22,6.15,0.55,139.2,40.07,24.83,35.13
0,-76.45,3.22,6.05,0.55,139.2,40.07,24.83,35.13
0,-76.44,3.2,6.05,0.55,139.2,42.17,20.07,37.7
0,-76.27,4.06,5.92,2.16,139.49,38.83,33.1,28.07
0,-76.46,3.18,6.15,0.55,139.2,36.0,24.33,39.63
0,-76.46,3.18,5.85,0.55,139.2,36.0,24.33,39.63
0,-76.46,3.18,5.92,0.55,139.2,36.0,24.33,39.63
0,-76.46,3.18,6.15,0.55,139.2,36.27,24.43,39.27
0,-76.44,3.2,6.35,0.55,139.2,42.17,20.07,37.7
0,-76.44,3.2,6.21,0.55,139.2,42.17,20.07,37.7
0,-76.44,3.2,6.18,0.55,139.2,42.17,20.07,37.7
0,-76.44,3.2,5.92,0.55,139.2,42.17,20.07,37.7
0,-76.44,3.2,5.85,0.55,139.2,42.17,20.07,37.7
0,-76.44,3.2,6.15,0.55,139.2,42.17,20.07,37.7
0,-76.46,3.18,6.15,0.55,139.2,36.0,24.33,39.63
0,-76.44,3.2,6.15,0.55,139.2,42.17,20.07,37.7
0,-76.46,3.18,6.05,0.55,139.2,36.0,24.33,39.63
0,-76.46,3.18,6.18,0.55,139.2,36.0,24.33,39.63
0,-76.46,3.18,6.21,0.55,139.2,36.0,24.33,39.63
0,-76.46,3.18,6.35,0.55,139.2,36.27,24.43,39.27
0,-76.46,3.18,6.35,0.55,139.2,36.0,24.33,39.63
0,-76.46,3.18,6.21,0.55,139.2,36.27,24.43,39.27
0,-76.46,3.18,6.05,0.55,139.2,36.27,24.43,39.27
0,-76.46,3.18,6.18,0.55,139.2,36.27,24.43,39.27
0,-76.46,3.18,6.05,0.55,139.2,36.27,24.43,39.27
0,-76.46,3.18,5.92,0.55,139.2,36.27,24.43,39.27
0,-76.46,3.18,6.15,0.55,139.2,36.27,24.43,39.27
0,-76.44,3.2,6.05,0.55,139.2,42.17,20.07,37.7
0,-76.46,3.18,6.05,0.55,139.2,36.0,24.33,39.63
0,-76.46,3.18,5.85,0.55,139.2,36.27,24.43,39.27
0,-76.27,4.06,6.15,2.16,139.49,38.83,33.1,28.07
0,-76.27,4.06,6.15,2.16,139.49,38.83,33.1,28.07
0,-76.27,4.06,6.05,2.16,139.49,38.83,33.1,28.07
0,-76.27,4.06,5.85,2.16,139.49,38.83,33.1,28.07
0,-76.17,4.34,6.5,5.83,140.2,35.3,28.7,35.93
0,-76.07,4.57,6.5,5.83,140.2,39.33,28.83,31.8
0,-76.01,4.67,6.5,5.83,142.16,36.1,30.2,33.7
0,-76.17,4.22,6.5,4.18,140.2,36.3,25.23,38.47
0,-76.39,3.14,6.5,8.61,141.74,35.2,26.47,38.4
0,-76.03,4.56,6.5,5.83,142.16,39.37,27.03,33.7
0,-76.09,4.32,6.5,5.83,140.2,37.0,25.83,37.23
0,-76.09,4.32,6.5,5.83,140.2,37.0,25.83,37.23
0,-76.35,3.71,6.5,4.83,141.74,38.07,23.43,38.5
0,-76.03,4.46,6.5,5.83,142.16,39.17,27.5,33.33
0,-76.13,4.46,6.5,5.83,140.2,36.07,27.2,36.73
0,-76.08,4.33,6.5,5.83,140.2,39.17,24.8,36.03
0,-76.35,3.71,6.5,4.83,141.74,38.07,23.43,38.5
0,-76.09,4.32,6.5,5.83,140.2,37.0,25.83,37.23
0,-76.17,4.33,6.5,5.83,140.2,36.03,28.3,35.67
0,-76.04,4.36,6.5,5.83,142.16,36.23,28.17,35.6
0,-76.38,3.85,6.5,4.18,141.74,36.83,29.27,33.93
0,-76.35,3.71,6.5,4.83,141.74,38.07,23.43,38.5
0,-76.33,3.73,6.5,0.06,138.29,38.33,22.97,38.7
0,-76.47,3.34,6.5,0.06,138.29,40.93,22.77,36.27
0,-76.39,3.09,6.5,0.02,138.29,38.63,24.13,37.23
0,-76.39,3.09,6.5,0.02,138.29,38.63,24.13,37.23
0,-76.39,3.09,6.5,0.02,138.29,38.63,24.13,37.23
0,-76.27,3.59,6.5,0.06,138.29,38.47,31.3,30.23
0,-76.33,3.73,6.5,0.06,138.29,38.33,22.97,38.7
0,-76.33,3.73,6.5,0.06,138.29,38.33,22.97,38.7
0,-76.47,3.34,6.5,0.06,138.29,40.93,22.77,36.27
0,-76.36,3.61,6.5,0.06,138.29,37.83,24.1,38.1
0,-76.36,3.61,6.5,0.06,138.29,37.83,24.1,38.1
0,-76.36,3.61,6.5,0.06,138.29,37.83,24.1,38.1
0,-76.42,3.62,6.5,0.06,138.29,34.3,25.7,40.0
0,-76.42,3.62,6.5,0.06,138.29,34.3,25.7,40.0
0,-76.27,3.59,6.5,0.06,138.29,38.47,31.3,30.23
0,-76.27,3.59,6.5,0.06,138.29,38.47,31.3,30.23
0,-76.47,3.34,6.5,0.06,138.29,40.93,22.77,36.27
0,-76.42,3.62,6.5,0.06,138.29,34.3,25.7,40.0
0,-76.38,3.57,6.5,0.06,138.29,38.8,23.6,37.6
0,-76.38,3.57,6.5,0.06,138.29,38.8,23.6,37.6
0,-76.38,3.57,6.5,0.06,138.29,38.8,23.6,37.6
0,-76.57,3.27,6.3,3.14,141.62,36.83,28.67,34.5
0,-76.22,4.05,6.2,1.42,138.12,40.47,32.17,27.37
0,-76.34,3.33,6.0,0.46,141.62,38.3,24.13,37.57
0,-76.35,3.46,6.2,0.46,141.62,35.67,21.63,42.7
0,-76.46,3.18,6.5,0.06,141.62,36.0,24.33,39.63
0,-76.27,4.06,6.0,1.42,138.12,38.83,33.1,28.07
0,-76.22,4.05,6.3,1.42,138.12,40.47,32.17,27.37
0,-76.26,4.05,5.8,1.42,138.12,42.43,31.27,26.27
0,-76.56,3.14,6.2,1.33,141.62,37.53,27.67,34.77
0,-76.4,3.43,5.7,0.46,141.62,37.03,23.87,39.13
0,-76.39,3.17,5.8,0.06,141.62,34.97,22.6,42.43
0,-76.4,3.43,5.7,0.46,141.62,37.03,23.87,39.13
0,-76.56,3.14,6.2,1.33,141.62,37.53,27.67,34.77
0,-76.42,3.25,6.2,0.46,141.62,41.57,21.3,37.1
0,-76.22,4.05,6.2,1.42,138.12,40.47,32.17,27.37
0,-76.35,3.46,6.2,0.46,141.62,35.67,21.63,42.7
0,-76.19,4.29,5.8,2.9,138.12,39.07,24.67,36.23
0,-76.19,4.29,5.8,2.9,138.12,39.07,24.67,36.23
0,-76.47,3.47,6.2,0.46,141.62,37.27,23.9,38.83
0,-76.34,3.33,6.0,0.46,141.62,38.3,24.13,37.57
0,-76.44,3.35,5.8,0.46,141.62,40.7,21.2,38.13
0,-76.26,4.05,5.8,1.42,138.12,42.43,31.27,26.27
0,-76.34,3.16,5.8,0.06,141.62,32.97,26.9,40.13
0,-76.45,3.45,5.8,0.46,141.62,35.87,25.13,39.0
0,-76.26,4.05,5.8,1.42,138.12,42.43,31.27,26.27
0,-76.45,3.45,5.8,0.46,141.62,35.87,25.13,39.0
0,-76.31,3.96,6.4,1.42,138.12,36.9,27.57,35.53
0,-76.34,3.16,5.8,0.06,141.62,32.97,26.9,40.13
0,-76.56,3.14,6.3,1.33,141.62,37.53,27.67,34.77
0,-76.19,4.29,5.8,2.9,138.12,39.07,24.67,36.23
0,-76.34,3.35,5.7,0.46,141.62,37.93,24.63,37.4
0,-76.34,3.35,5.7,0.46,141.62,37.93,24.63,37.4
0,-76.34,3.35,5.7,0.46,141.62,37.93,24.63,37.4
0,-76.41,3.55,5.8,0.46,141.62,35.5,27.5,37.0
0,-76.41,3.55,5.8,0.46,141.62,35.5,27.5,37.0
0,-76.41,3.55,5.8,0.46,141.62,35.5,27.5,37.0
0,-76.45,3.45,5.8,0.46,141.62,35.87,25.13,39.0
0,-76.47,3.47,6.2,0.46,141.62,37.27,23.9,38.83
0,-76.31,3.96,6.4,1.42,138.12,36.9,27.57,35.53
0,-76.46,3.18,6.0,0.06,141.62,36.0,24.33,39.63
0,-76.26,4.07,5.7,1.42,138.12,39.93,30.83,29.23
0,-76.47,3.28,6.2,0.46,141.62,40.8,23.1,36.13
0,-76.47,3.28,6.2,0.46,141.62,40.8,23.1,36.13
0,-76.47,3.28,6.3,0.46,141.62,40.8,23.1,36.13
0,-76.26,4.07,5.7,1.42,138.12,39.93,30.83,29.23
0,-76.22,4.06,6.2,1.42,138.12,38.2,32.6,29.23
0,-76.58,3.13,5.7,1.33,141.62,36.23,31.23,32.5
0,-76.58,3.13,5.7,1.33,141.62,36.23,31.23,32.5
0,-76.34,3.33,6.5,0.46,141.62,38.3,24.13,37.57
0,-76.26,3.44,6.2,0.46,141.62,35.87,31.83,32.3
0,-76.41,3.43,5.7,0.46,141.62,39.17,20.47,40.33
0,-76.27,4.06,6.5,1.42,138.12,38.83,33.1,28.07
0,-76.27,4.06,6.0,1.42,138.12,38.83,33.1,28.07
0,-76.26,3.44,6.2,0.46,141.62,35.87,31.83,32.3
0,-76.41,3.43,5.7,0.46,141.62,39.17,20.47,40.33
0,-76.26,3.44,6.3,0.46,141.62,35.87,31.83,32.3
0,-76.34,3.33,6.0,0.46,141.62,38.3,24.13,37.57
0,-76.26,4.07,5.7,1.42,138.12,39.93,30.83,29.23
0,-76.22,4.06,6.2,1.42,138.12,38.2,32.6,29.23
0,-76.22,4.06,6.3,1.42,138.12,38.2,32.6,29.23
0,-76.21,4.06,6.3,1.42,138.12,36.57,31.77,31.7
0,-76.46,3.18,6.0,0.06,141.62,36.0,24.33,39.63
0,-76.21,4.06,6.3,1.42,138.12,35.5,32.53,31.93
0,-76.21,4.06,6.2,1.42,138.12,35.5,32.53,31.93
0,-76.57,3.27,6.2,3.14,141.62,36.83,28.67,34.5
0,-76.46,3.18,6.0,0.06,141.62,36.27,24.43,39.27
0,-76.24,4.07,6.4,1.42,138.12,41.27,30.4,28.3
0,-76.24,4.07,6.4,1.42,138.12,41.27,30.4,28.3
0,-76.21,4.06,6.2,1.42,138.12,35.5,32.53,31.93
0,-76.46,3.18,6.0,0.06,141.62,36.0,24.33,39.63
0,-76.58,3.13,5.7,1.33,141.62,36.23,31.23,32.5
0,-76.4,3.63,5.8,0.46,141.62,36.8,26.47,36.73
0,-76.4,3.63,5.8,0.46,141.62,36.8,26.47,36.73
0,-76.4,3.43,5.7,0.46,141.62,37.03,23.87,39.13
0,-76.44,3.18,6.5,0.06,141.62,41.77,20.5,37.73
0,-76.44,3.18,6.0,0.06,141.62,41.77,20.5,37.73
0,-76.44,3.18,6.0,0.06,141.62,41.77,20.5,37.73
0,-76.44,3.18,6.0,0.06,141.62,41.77,20.5,37.73
0,-76.56,3.1,6.4,1.33,141.62,34.37,31.0,34.63
0,-76.4,3.63,5.8,0.46,141.62,36.8,26.47,36.73
0,-76.34,3.16,5.8,0.06,141.62,32.97,26.9,40.13
0,-76.47,3.47,6.3,0.46,141.62,37.27,23.9,38.83
0,-76.27,4.06,6.0,1.42,138.12,38.83,33.1,28.07
0,-76.29,3.14,5.7,0.06,141.62,37.13,26.77,36.13
0,-76.39,3.17,5.8,0.06,141.62,34.97,22.6,42.43
0,-76.41,3.43,5.7,0.46,141.62,39.17,20.47,40.33
0,-76.29,3.14,5.7,0.06,141.62,37.13,26.77,36.13
0,-76.09,4.44,6.2,2.9,138.12,35.0,27.0,38.0
0,-76.09,4.44,6.2,2.9,138.12,35.0,27.0,38.0
0,-76.22,4.16,6.4,1.42,138.12,37.17,28.77,34.07
0,-76.22,4.16,6.4,1.42,138.12,37.17,28.77,34.07
0,-76.44,3.35,5.8,0.46,141.62,40.7,21.2,38.13
0,-76.09,4.44,6.3,2.9,138.12,35.0,27.0,38.0
0,-76.44,3.35,5.8,0.46,141.62,40.7,21.2,38.13
0,-75.92,4.87,5.8,3.17,139.82,34.63,31.2,34.17
0,-76.21,4.06,6.2,1.42,138.12,36.57,31.77,31.7
0,-75.92,4.87,5.8,3.17,139.82,34.63,31.2,34.17
0,-76.25,3.33,5.7,0.46,141.62,35.53,31.1,33.4
0,-76.25,3.33,5.7,0.46,141.62,35.53,31.1,33.4
0,-76.26,3.97,5.8,1.42,138.12,39.33,28.5,32.2
0,-76.35,3.46,6.3,0.46,141.62,35.67,21.63,42.7
0,-76.49,3.53,6.3,0.46,141.62,37.33,29.3,33.37
0,-76.26,3.97,5.8,1.42,138.12,39.33,28.5,32.2
0,-76.26,3.97,5.8,1.42,138.12,39.33,28.5,32.2
0,-75.97,4.65,6.2,2.9,139.82,43.17,27.37,29.47
0,-75.97,4.65,6.2,2.9,139.82,43.17,27.37,29.47
0,-76.42,3.25,6.2,0.46,141.62,41.57,21.3,37.1
0,-76.49,3.53,6.2,0.46,141.62,37.33,29.3,33.37
0,-76.49,3.53,6.2,0.46,141.62,37.33,29.3,33.37
0,-76.25,3.33,5.7,0.46,141.62,35.53,31.1,33.4
0,-76.29,3.14,5.7,0.06,141.62,37.13,26.77,36.13
0,-76.21,4.06,6.2,1.42,138.12,36.57,31.77,31.7
0,-76.45,3.22,6.0,0.06,141.62,40.07,24.83,35.13
0,-76.45,3.22,6.0,0.06,141.62,40.07,24.83,35.13
0,-76.27,3.32,5.7,0.46,141.62,37.7,25.83,36.53
0,-76.27,3.32,5.7,0.46,141.62,37.7,25.83,36.53
0,-76.27,3.32,5.7,0.46,141.62,37.7,25.83,36.53
0,-76.56,3.1,6.4,1.33,141.62,34.37,31.0,34.63
0,-76.45,3.22,6.0,0.06,141.62,40.07,24.83,35.13
0,-76.44,3.2,6.5,0.06,141.62,42.17,20.07,37.7
0,-76.44,3.2,6.0,0.06,141.62,42.17,20.07,37.7
0,-76.44,3.2,6.0,0.06,141.62,42.17,20.07,37.7
0,-76.44,3.2,6.0,0.06,141.62,42.17,20.07,37.7
0,-76.57,3.27,6.2,3.14,141.62,36.83,28.67,34.5
0,-76.46,3.18,6.5,0.06,141.62,36.27,24.43,39.27
0,-76.3,3.21,5.7,0.06,141.62,41.27,21.57,37.17
0,-76.45,3.22,6.5,0.06,141.62,40.07,24.83,35.13
0,-76.3,3.21,5.7,0.06,141.62,41.27,21.57,37.17
0,-76.39,3.17,5.8,0.06,141.62,34.97,22.6,42.43
0,-76.23,4.15,6.4,1.42,138.12,38.53,27.4,34.1
0,-75.97,4.65,6.3,2.9,139.82,43.17,27.37,29.47
0,-75.92,4.87,5.8,3.17,139.82,34.63,31.2,34.17
0,-76.46,3.18,6.0,0.06,141.62,36.27,24.43,39.27
0,-76.23,4.15,6.4,1.42,138.12,38.53,27.4,34.1
0,-76.3,3.21,5.7,0.06,141.62,41.27,21.57,37.17
0,-76.46,3.18,6.0,0.06,141.62,36.27,24.43,39.27
0,-76.42,3.25,6.3,0.46,141.62,41.57,21.3,37.1
0,-76.4,3.43,7.6,2.12,141.73,37.03,23.87,39.13
0,-76.41,3.43,7.6,2.12,141.73,39.17,20.47,40.33
0,-76.41,3.43,7.6,2.12,141.73,39.17,20.47,40.33
0,-76.41,3.43,7.6,2.12,141.73,39.17,20.47,40.33
0,-76.41,3.43,7.6,2.12,141.73,39.17,20.47,40.33
0,-76.41,3.43,7.6,2.12,141.73,39.17,20.47,40.33
0,-76.41,3.43,7.6,2.12,141.73,39.17,20.47,40.33
0,-76.26,4.07,7.6,1.87,139.78,39.93,30.83,29.23
0,-76.26,4.07,7.6,1.87,139.78,39.93,30.83,29.23
0,-76.41,3.43,7.6,2.12,141.73,39.17,20.47,40.33
0,-76.4,3.43,7.6,2.12,141.73,37.03,23.87,39.13
0,-76.26,4.07,7.6,1.87,139.78,39.93,30.83,29.23
0,-76.4,3.43,7.6,2.12,141.73,37.03,23.87,39.13
0,-76.41,3.43,7.6,2.12,141.73,39.17,20.47,40.33
0,-76.58,3.13,7.6,5.7,141.73,36.23,31.23,32.5
0,-76.4,3.43,7.6,2.12,141.73,37.03,23.87,39.13
0,-76.58,3.13,7.6,5.7,141.73,36.23,31.23,32.5
0,-76.58,3.13,7.6,5.7,141.73,36.23,31.23,32.5
0,-76.58,3.13,7.6,5.7,141.73,36.23,31.23,32.5
0,-76.58,3.13,7.6,5.7,141.73,36.23,31.23,32.5
0,-76.58,3.13,7.6,5.7,141.73,36.23,31.23,32.5
0,-76.58,3.13,7.6,5.7,141.73,36.23,31.23,32.5
0,-76.4,3.43,7.6,2.12,141.73,37.03,23.87,39.13
